ID,Response
59276,1
59277,1
59278,1
59279,1
59280,0
59281,1
59282,1
59283,1
59284,1
59285,1
59286,1
59287,1
59288,1
59289,0
59290,1
59291,1
59292,0
59293,1
59294,1
59295,1
59296,1
59297,1
59298,1
59299,1
59300,1
59301,1
59302,1
59303,0
59304,1
59305,1
59306,1
59307,1
59308,1
59309,0
59310,1
59311,1
59312,1
59313,1
59314,1
59315,1
59316,1
59317,1
59318,1
59319,0
59320,1
59321,1
59322,1
59323,1
59324,1
59325,1
59326,1
59327,1
59328,1
59329,1
59330,0
59331,1
59332,1
59333,1
59334,1
59335,1
59336,1
59337,1
59338,1
59339,1
59340,1
59341,1
59342,1
59343,1
59344,1
59345,1
59346,1
59347,1
59348,1
59349,1
59350,1
59351,1
59352,1
59353,1
59354,1
59355,1
59356,0
59357,1
59358,0
59359,1
59360,1
59361,0
59362,1
59363,1
59364,1
59365,1
59366,1
59367,1
59368,0
59369,1
59370,1
59371,1
59372,1
59373,0
59374,1
59375,1
59376,1
59377,1
59378,1
59379,1
59380,1
59381,1
59382,1
59383,1
59384,1
59385,1
59386,1
59387,1
59388,1
59389,1
59390,1
59391,1
59392,1
59393,1
59394,0
59395,1
59396,1
59397,1
59398,1
59399,1
59400,0
59401,0
59402,1
59403,1
59404,1
59405,0
59406,1
59407,0
59408,1
59409,1
59410,1
59411,1
59412,1
59413,1
59414,0
59415,0
59416,0
59417,1
59418,0
59419,1
59420,0
59421,0
59422,1
59423,1
59424,1
59425,1
59426,1
59427,1
59428,1
59429,1
59430,1
59431,1
59432,1
59433,0
59434,1
59435,1
59436,1
59437,1
59438,1
59439,1
59440,1
59441,1
59442,1
59443,0
59444,1
59445,1
59446,0
59447,0
59448,1
59449,1
59450,1
59451,1
59452,1
59453,1
59454,0
59455,1
59456,1
59457,1
59458,1
59459,1
59460,1
59461,0
59462,1
59463,1
59464,1
59465,0
59466,1
59467,1
59468,0
59469,1
59470,1
59471,1
59472,0
59473,1
59474,1
59475,1
59476,1
59477,1
59478,1
59479,0
59480,1
59481,1
59482,1
59483,1
59484,1
59485,1
59486,0
59487,0
59488,0
59489,1
59490,1
59491,1
59492,1
59493,1
59494,1
59495,1
59496,1
59497,1
59498,1
59499,1
59500,1
59501,1
59502,1
59503,1
59504,1
59505,1
59506,1
59507,1
59508,1
59509,1
59510,1
59511,1
59512,1
59513,1
59514,1
59515,0
59516,1
59517,1
59518,1
59519,1
59520,1
59521,1
59522,1
59523,0
59524,1
59525,1
59526,1
59527,1
59528,0
59529,1
59530,0
59531,1
59532,1
59533,1
59534,1
59535,1
59536,0
59537,1
59538,0
59539,1
59540,1
59541,1
59542,1
59543,1
59544,1
59545,0
59546,1
59547,1
59548,1
59549,1
59550,1
59551,1
59552,1
59553,1
59554,1
59555,1
59556,1
59557,1
59558,1
59559,1
59560,1
59561,1
59562,1
59563,1
59564,1
59565,0
59566,1
59567,1
59568,1
59569,0
59570,0
59571,1
59572,0
59573,1
59574,1
59575,1
59576,1
59577,1
59578,1
59579,1
59580,1
59581,1
59582,1
59583,1
59584,1
59585,0
59586,0
59587,1
59588,1
59589,1
59590,0
59591,1
59592,1
59593,1
59594,0
59595,1
59596,0
59597,1
59598,1
59599,1
59600,1
59601,0
59602,0
59603,1
59604,1
59605,1
59606,1
59607,1
59608,0
59609,1
59610,1
59611,1
59612,0
59613,0
59614,0
59615,1
59616,1
59617,0
59618,1
59619,1
59620,1
59621,1
59622,0
59623,1
59624,1
59625,0
59626,1
59627,0
59628,1
59629,0
59630,1
59631,1
59632,1
59633,0
59634,1
59635,1
59636,1
59637,1
59638,1
59639,1
59640,1
59641,1
59642,1
59643,1
59644,1
59645,1
59646,1
59647,1
59648,0
59649,1
59650,1
59651,1
59652,1
59653,1
59654,1
59655,1
59656,0
59657,1
59658,0
59659,1
59660,1
59661,0
59662,0
59663,1
59664,1
59665,1
59666,1
59667,1
59668,1
59669,1
59670,0
59671,1
59672,1
59673,1
59674,1
59675,1
59676,1
59677,1
59678,0
59679,0
59680,1
59681,1
59682,1
59683,1
59684,1
59685,1
59686,1
59687,0
59688,1
59689,1
59690,1
59691,1
59692,1
59693,1
59694,1
59695,0
59696,1
59697,1
59698,1
59699,1
59700,0
59701,1
59702,1
59703,1
59704,1
59705,1
59706,1
59707,1
59708,0
59709,0
59710,1
59711,0
59712,1
59713,1
59714,1
59715,1
59716,1
59717,0
59718,1
59719,1
59720,1
59721,0
59722,1
59723,1
59724,1
59725,1
59726,0
59727,1
59728,1
59729,1
59730,1
59731,1
59732,1
59733,1
59734,1
59735,1
59736,1
59737,1
59738,1
59739,1
59740,1
59741,1
59742,1
59743,1
59744,1
59745,1
59746,1
59747,1
59748,1
59749,1
59750,1
59751,1
59752,1
59753,1
59754,1
59755,0
59756,1
59757,1
59758,1
59759,1
59760,1
59761,1
59762,1
59763,1
59764,1
59765,1
59766,0
59767,1
59768,1
59769,1
59770,0
59771,1
59772,1
59773,1
59774,1
59775,0
59776,1
59777,1
59778,1
59779,1
59780,0
59781,1
59782,1
59783,1
59784,1
59785,1
59786,1
59787,1
59788,1
59789,1
59790,1
59791,1
59792,0
59793,1
59794,1
59795,1
59796,1
59797,1
59798,1
59799,1
59800,1
59801,1
59802,0
59803,0
59804,1
59805,1
59806,1
59807,1
59808,1
59809,1
59810,1
59811,1
59812,0
59813,1
59814,0
59815,1
59816,0
59817,1
59818,1
59819,1
59820,1
59821,1
59822,1
59823,1
59824,1
59825,1
59826,1
59827,1
59828,0
59829,1
59830,1
59831,1
59832,1
59833,1
59834,1
59835,1
59836,1
59837,1
59838,0
59839,1
59840,1
59841,1
59842,1
59843,1
59844,1
59845,1
59846,1
59847,0
59848,1
59849,1
59850,1
59851,1
59852,1
59853,1
59854,1
59855,0
59856,1
59857,1
59858,1
59859,0
59860,1
59861,1
59862,1
59863,0
59864,0
59865,0
59866,1
59867,1
59868,1
59869,1
59870,1
59871,0
59872,1
59873,1
59874,1
59875,1
59876,1
59877,1
59878,1
59879,1
59880,1
59881,1
59882,1
59883,0
59884,0
59885,1
59886,1
59887,1
59888,1
59889,0
59890,0
59891,1
59892,1
59893,1
59894,1
59895,1
59896,1
59897,1
59898,1
59899,1
59900,1
59901,0
59902,1
59903,1
59904,1
59905,1
59906,0
59907,1
59908,1
59909,0
59910,1
59911,1
59912,1
59913,1
59914,1
59915,1
59916,1
59917,1
59918,1
59919,1
59920,1
59921,0
59922,1
59923,1
59924,1
59925,1
59926,1
59927,0
59928,1
59929,0
59930,1
59931,1
59932,1
59933,1
59934,0
59935,1
59936,1
59937,0
59938,0
59939,0
59940,1
59941,1
59942,1
59943,1
59944,1
59945,1
59946,1
59947,0
59948,1
59949,1
59950,1
59951,1
59952,1
59953,1
59954,1
59955,0
59956,1
59957,1
59958,1
59959,1
59960,1
59961,1
59962,1
59963,1
59964,1
59965,1
59966,1
59967,1
59968,1
59969,1
59970,1
59971,1
59972,1
59973,1
59974,1
59975,1
59976,1
59977,1
59978,1
59979,1
59980,1
59981,1
59982,1
59983,1
59984,1
59985,1
59986,1
59987,1
59988,1
59989,1
59990,1
59991,1
59992,1
59993,1
59994,1
59995,0
59996,1
59997,1
59998,1
59999,1
60000,1
60001,1
60002,1
60003,1
60004,0
60005,1
60006,1
60007,1
60008,1
60009,0
60010,1
60011,1
60012,0
60013,0
60014,1
60015,1
60016,1
60017,1
60018,1
60019,1
60020,1
60021,1
60022,1
60023,1
60024,1
60025,1
60026,1
60027,0
60028,1
60029,0
60030,1
60031,1
60032,1
60033,1
60034,1
60035,1
60036,1
60037,1
60038,1
60039,0
60040,0
60041,1
60042,1
60043,0
60044,1
60045,1
60046,1
60047,1
60048,1
60049,1
60050,0
60051,1
60052,1
60053,0
60054,1
60055,1
60056,1
60057,1
60058,1
60059,0
60060,1
60061,1
60062,0
60063,0
60064,1
60065,1
60066,0
60067,1
60068,1
60069,0
60070,1
60071,1
60072,1
60073,1
60074,1
60075,1
60076,1
60077,1
60078,1
60079,1
60080,0
60081,1
60082,1
60083,0
60084,1
60085,0
60086,0
60087,0
60088,1
60089,0
60090,0
60091,0
60092,1
60093,0
60094,1
60095,1
60096,1
60097,1
60098,1
60099,1
60100,1
60101,1
60102,1
60103,1
60104,1
60105,1
60106,1
60107,1
60108,1
60109,0
60110,0
60111,0
60112,1
60113,1
60114,0
60115,1
60116,1
60117,1
60118,1
60119,1
60120,1
60121,1
60122,1
60123,0
60124,1
60125,1
60126,1
60127,1
60128,1
60129,1
60130,1
60131,0
60132,1
60133,1
60134,1
60135,1
60136,1
60137,1
60138,1
60139,1
60140,1
60141,1
60142,1
60143,1
60144,1
60145,0
60146,1
60147,1
60148,1
60149,1
60150,1
60151,1
60152,1
60153,1
60154,1
60155,1
60156,1
60157,1
60158,1
60159,1
60160,1
60161,1
60162,1
60163,1
60164,1
60165,0
60166,0
60167,0
60168,1
60169,1
60170,1
60171,0
60172,1
60173,1
60174,1
60175,1
60176,1
60177,1
60178,0
60179,0
60180,1
60181,1
60182,1
60183,1
60184,1
60185,1
60186,1
60187,1
60188,1
60189,1
60190,1
60191,1
60192,1
60193,1
60194,1
60195,1
60196,1
60197,0
60198,1
60199,1
60200,1
60201,1
60202,1
60203,1
60204,1
60205,1
60206,1
60207,1
60208,1
60209,1
60210,0
60211,1
60212,1
60213,0
60214,0
60215,1
60216,1
60217,1
60218,1
60219,1
60220,1
60221,1
60222,1
60223,1
60224,1
60225,1
60226,1
60227,1
60228,1
60229,1
60230,1
60231,1
60232,1
60233,0
60234,1
60235,1
60236,0
60237,1
60238,1
60239,1
60240,0
60241,1
60242,1
60243,1
60244,1
60245,1
60246,1
60247,1
60248,0
60249,1
60250,1
60251,1
60252,1
60253,1
60254,0
60255,1
60256,1
60257,1
60258,0
60259,0
60260,1
60261,0
60262,1
60263,1
60264,1
60265,1
60266,0
60267,1
60268,1
60269,0
60270,1
60271,0
60272,1
60273,1
60274,1
60275,1
60276,1
60277,1
60278,1
60279,0
60280,1
60281,1
60282,1
60283,1
60284,1
60285,1
60286,1
60287,1
60288,1
60289,1
60290,1
60291,1
60292,1
60293,1
60294,1
60295,0
60296,1
60297,1
60298,1
60299,0
60300,1
60301,1
60302,1
60303,1
60304,1
60305,1
60306,1
60307,1
60308,0
60309,1
60310,1
60311,1
60312,1
60313,1
60314,1
60315,1
60316,0
60317,1
60318,1
60319,0
60320,0
60321,1
60322,1
60323,1
60324,1
60325,1
60326,0
60327,1
60328,1
60329,1
60330,1
60331,1
60332,1
60333,0
60334,1
60335,1
60336,1
60337,1
60338,0
60339,1
60340,1
60341,1
60342,1
60343,1
60344,0
60345,0
60346,1
60347,1
60348,0
60349,1
60350,0
60351,0
60352,0
60353,1
60354,1
60355,1
60356,1
60357,0
60358,1
60359,1
60360,1
60361,1
60362,1
60363,1
60364,1
60365,0
60366,1
60367,1
60368,1
60369,1
60370,1
60371,1
60372,1
60373,1
60374,1
60375,1
60376,1
60377,1
60378,1
60379,0
60380,0
60381,1
60382,1
60383,0
60384,1
60385,1
60386,1
60387,0
60388,1
60389,1
60390,1
60391,1
60392,1
60393,1
60394,1
60395,1
60396,1
60397,1
60398,1
60399,1
60400,1
60401,1
60402,1
60403,1
60404,1
60405,1
60406,1
60407,1
60408,1
60409,1
60410,1
60411,0
60412,0
60413,1
60414,1
60415,1
60416,0
60417,1
60418,1
60419,1
60420,1
60421,1
60422,1
60423,1
60424,1
60425,1
60426,1
60427,1
60428,1
60429,1
60430,1
60431,0
60432,1
60433,0
60434,0
60435,1
60436,1
60437,0
60438,1
60439,1
60440,1
60441,1
60442,1
60443,1
60444,1
60445,1
60446,1
60447,1
60448,1
60449,1
60450,1
60451,1
60452,1
60453,1
60454,1
60455,1
60456,1
60457,0
60458,1
60459,1
60460,1
60461,1
60462,1
60463,1
60464,0
60465,1
60466,1
60467,0
60468,1
60469,1
60470,1
60471,1
60472,1
60473,0
60474,1
60475,0
60476,1
60477,1
60478,0
60479,1
60480,0
60481,1
60482,1
60483,0
60484,0
60485,1
60486,1
60487,1
60488,1
60489,1
60490,1
60491,1
60492,1
60493,1
60494,1
60495,1
60496,1
60497,1
60498,1
60499,1
60500,1
60501,1
60502,1
60503,0
60504,1
60505,1
60506,1
60507,1
60508,1
60509,1
60510,1
60511,0
60512,1
60513,1
60514,0
60515,1
60516,0
60517,1
60518,1
60519,1
60520,1
60521,1
60522,1
60523,1
60524,0
60525,1
60526,0
60527,1
60528,1
60529,1
60530,1
60531,1
60532,1
60533,1
60534,1
60535,1
60536,0
60537,1
60538,1
60539,1
60540,0
60541,1
60542,1
60543,1
60544,1
60545,1
60546,1
60547,0
60548,1
60549,1
60550,0
60551,1
60552,1
60553,1
60554,1
60555,1
60556,1
60557,0
60558,1
60559,1
60560,1
60561,1
60562,1
60563,1
60564,1
60565,0
60566,0
60567,0
60568,1
60569,1
60570,0
60571,1
60572,1
60573,1
60574,0
60575,1
60576,1
60577,1
60578,1
60579,1
60580,1
60581,1
60582,1
60583,1
60584,1
60585,1
60586,1
60587,1
60588,1
60589,1
60590,1
60591,1
60592,1
60593,1
60594,1
60595,1
60596,1
60597,1
60598,1
60599,1
60600,1
60601,0
60602,0
60603,1
60604,1
60605,1
60606,1
60607,1
60608,1
60609,1
60610,1
60611,1
60612,1
60613,0
60614,1
60615,1
60616,1
60617,1
60618,0
60619,1
60620,1
60621,1
60622,1
60623,1
60624,1
60625,1
60626,1
60627,1
60628,0
60629,0
60630,1
60631,0
60632,1
60633,1
60634,0
60635,1
60636,1
60637,1
60638,1
60639,1
60640,1
60641,1
60642,1
60643,1
60644,1
60645,1
60646,1
60647,1
60648,1
60649,0
60650,1
60651,1
60652,1
60653,1
60654,1
60655,1
60656,1
60657,1
60658,1
60659,1
60660,1
60661,1
60662,1
60663,1
60664,1
60665,1
60666,1
60667,1
60668,1
60669,1
60670,1
60671,1
60672,0
60673,1
60674,1
60675,0
60676,1
60677,1
60678,1
60679,1
60680,1
60681,1
60682,0
60683,0
60684,1
60685,1
60686,1
60687,0
60688,1
60689,1
60690,1
60691,1
60692,1
60693,1
60694,1
60695,0
60696,1
60697,1
60698,1
60699,1
60700,0
60701,1
60702,1
60703,1
60704,1
60705,0
60706,1
60707,1
60708,1
60709,1
60710,1
60711,1
60712,1
60713,0
60714,0
60715,0
60716,1
60717,1
60718,1
60719,1
60720,1
60721,1
60722,0
60723,1
60724,1
60725,1
60726,1
60727,1
60728,0
60729,1
60730,1
60731,1
60732,0
60733,0
60734,1
60735,1
60736,1
60737,1
60738,0
60739,1
60740,1
60741,0
60742,1
60743,1
60744,0
60745,1
60746,1
60747,0
60748,1
60749,1
60750,1
60751,1
60752,1
60753,1
60754,0
60755,0
60756,0
60757,0
60758,1
60759,0
60760,1
60761,1
60762,1
60763,1
60764,0
60765,0
60766,1
60767,1
60768,1
60769,1
60770,1
60771,1
60772,1
60773,1
60774,1
60775,1
60776,1
60777,1
60778,1
60779,1
60780,1
60781,1
60782,1
60783,1
60784,1
60785,0
60786,1
60787,1
60788,1
60789,0
60790,1
60791,1
60792,1
60793,0
60794,1
60795,0
60796,1
60797,0
60798,0
60799,1
60800,1
60801,1
60802,0
60803,1
60804,1
60805,0
60806,1
60807,1
60808,1
60809,1
60810,1
60811,1
60812,1
60813,1
60814,1
60815,1
60816,1
60817,1
60818,0
60819,1
60820,0
60821,1
60822,1
60823,1
60824,0
60825,1
60826,1
60827,1
60828,1
60829,0
60830,1
60831,0
60832,1
60833,1
60834,1
60835,1
60836,0
60837,1
60838,1
60839,1
60840,1
60841,1
60842,1
60843,0
60844,1
60845,0
60846,1
60847,1
60848,1
60849,1
60850,0
60851,1
60852,1
60853,1
60854,1
60855,0
60856,0
60857,1
60858,1
60859,0
60860,1
60861,1
60862,1
60863,1
60864,1
60865,1
60866,1
60867,1
60868,1
60869,1
60870,1
60871,1
60872,1
60873,0
60874,0
60875,0
60876,1
60877,1
60878,1
60879,1
60880,1
60881,1
60882,1
60883,1
60884,1
60885,1
60886,1
60887,1
60888,1
60889,1
60890,0
60891,1
60892,1
60893,1
60894,0
60895,1
60896,1
60897,1
60898,1
60899,0
60900,1
60901,1
60902,1
60903,0
60904,1
60905,1
60906,1
60907,1
60908,1
60909,0
60910,1
60911,1
60912,1
60913,1
60914,1
60915,1
60916,1
60917,1
60918,1
60919,0
60920,1
60921,1
60922,1
60923,0
60924,0
60925,1
60926,1
60927,1
60928,1
60929,1
60930,1
60931,1
60932,1
60933,1
60934,0
60935,0
60936,1
60937,1
60938,1
60939,1
60940,1
60941,0
60942,0
60943,1
60944,1
60945,1
60946,0
60947,1
60948,1
60949,1
60950,1
60951,1
60952,1
60953,1
60954,1
60955,0
60956,1
60957,1
60958,1
60959,1
60960,1
60961,1
60962,1
60963,1
60964,1
60965,1
60966,1
60967,1
60968,1
60969,0
60970,1
60971,1
60972,1
60973,1
60974,1
60975,1
60976,1
60977,1
60978,1
60979,1
60980,1
60981,1
60982,1
60983,1
60984,1
60985,1
60986,1
60987,1
60988,1
60989,1
60990,1
60991,1
60992,0
60993,1
60994,1
60995,1
60996,1
60997,1
60998,1
60999,1
61000,0
61001,1
61002,1
61003,0
61004,1
61005,0
61006,1
61007,1
61008,1
61009,1
61010,1
61011,1
61012,1
61013,1
61014,1
61015,1
61016,1
61017,1
61018,1
61019,0
61020,1
61021,0
61022,1
61023,1
61024,1
61025,1
61026,1
61027,1
61028,1
61029,1
61030,1
61031,1
61032,1
61033,1
61034,1
61035,1
61036,1
61037,0
61038,1
61039,1
61040,1
61041,1
61042,1
61043,1
61044,0
61045,1
61046,1
61047,1
61048,1
61049,1
61050,1
61051,1
61052,1
61053,1
61054,1
61055,1
61056,0
61057,1
61058,1
61059,1
61060,1
61061,1
61062,1
61063,1
61064,1
61065,1
61066,0
61067,1
61068,0
61069,1
61070,1
61071,1
61072,1
61073,0
61074,1
61075,1
61076,1
61077,1
61078,1
61079,0
61080,0
61081,0
61082,1
61083,0
61084,1
61085,1
61086,0
61087,1
61088,1
61089,1
61090,0
61091,1
61092,0
61093,1
61094,1
61095,1
61096,1
61097,1
61098,1
61099,1
61100,1
61101,1
61102,1
61103,1
61104,1
61105,1
61106,0
61107,1
61108,1
61109,1
61110,0
61111,1
61112,1
61113,1
61114,1
61115,0
61116,1
61117,1
61118,1
61119,1
61120,1
61121,1
61122,0
61123,1
61124,1
61125,1
61126,1
61127,1
61128,1
61129,1
61130,1
61131,1
61132,1
61133,0
61134,1
61135,0
61136,0
61137,1
61138,0
61139,1
61140,1
61141,1
61142,1
61143,0
61144,1
61145,1
61146,0
61147,1
61148,1
61149,1
61150,1
61151,1
61152,1
61153,1
61154,1
61155,1
61156,1
61157,1
61158,1
61159,1
61160,1
61161,1
61162,1
61163,1
61164,1
61165,1
61166,1
61167,1
61168,1
61169,1
61170,1
61171,1
61172,1
61173,0
61174,1
61175,1
61176,0
61177,1
61178,1
61179,1
61180,1
61181,1
61182,0
61183,1
61184,1
61185,1
61186,1
61187,1
61188,0
61189,1
61190,1
61191,0
61192,1
61193,1
61194,1
61195,0
61196,1
61197,1
61198,1
61199,1
61200,1
61201,1
61202,1
61203,0
61204,1
61205,1
61206,1
61207,0
61208,1
61209,1
61210,0
61211,1
61212,0
61213,0
61214,1
61215,1
61216,1
61217,1
61218,1
61219,1
61220,1
61221,1
61222,1
61223,1
61224,0
61225,1
61226,1
61227,1
61228,1
61229,1
61230,1
61231,1
61232,1
61233,1
61234,1
61235,1
61236,1
61237,0
61238,1
61239,1
61240,0
61241,1
61242,1
61243,1
61244,1
61245,1
61246,0
61247,1
61248,0
61249,0
61250,1
61251,1
61252,1
61253,1
61254,1
61255,0
61256,1
61257,1
61258,1
61259,1
61260,1
61261,1
61262,0
61263,1
61264,1
61265,1
61266,1
61267,1
61268,1
61269,1
61270,0
61271,1
61272,1
61273,1
61274,1
61275,1
61276,1
61277,1
61278,1
61279,1
61280,1
61281,1
61282,1
61283,1
61284,1
61285,1
61286,1
61287,0
61288,0
61289,1
61290,1
61291,1
61292,0
61293,1
61294,1
61295,1
61296,1
61297,1
61298,1
61299,0
61300,1
61301,1
61302,1
61303,1
61304,1
61305,1
61306,1
61307,1
61308,0
61309,0
61310,1
61311,1
61312,0
61313,1
61314,1
61315,1
61316,1
61317,1
61318,0
61319,1
61320,1
61321,1
61322,1
61323,0
61324,1
61325,1
61326,1
61327,1
61328,1
61329,0
61330,1
61331,1
61332,1
61333,1
61334,1
61335,1
61336,1
61337,1
61338,1
61339,1
61340,1
61341,0
61342,0
61343,1
61344,1
61345,1
61346,1
61347,1
61348,1
61349,1
61350,1
61351,1
61352,1
61353,0
61354,1
61355,1
61356,1
61357,1
61358,0
61359,1
61360,1
61361,1
61362,0
61363,1
61364,1
61365,1
61366,0
61367,1
61368,1
61369,1
61370,0
61371,0
61372,1
61373,1
61374,0
61375,1
61376,1
61377,1
61378,0
61379,1
61380,0
61381,1
61382,1
61383,1
61384,1
61385,0
61386,0
61387,1
61388,1
61389,1
61390,1
61391,0
61392,1
61393,1
61394,1
61395,1
61396,1
61397,1
61398,1
61399,1
61400,1
61401,1
61402,1
61403,1
61404,1
61405,1
61406,0
61407,1
61408,1
61409,1
61410,1
61411,1
61412,0
61413,1
61414,1
61415,1
61416,1
61417,1
61418,1
61419,1
61420,0
61421,1
61422,1
61423,1
61424,1
61425,1
61426,1
61427,1
61428,1
61429,1
61430,0
61431,1
61432,1
61433,1
61434,0
61435,1
61436,0
61437,1
61438,1
61439,1
61440,1
61441,1
61442,1
61443,0
61444,1
61445,1
61446,1
61447,0
61448,1
61449,1
61450,1
61451,1
61452,1
61453,1
61454,1
61455,1
61456,1
61457,1
61458,1
61459,1
61460,1
61461,1
61462,1
61463,1
61464,1
61465,1
61466,1
61467,0
61468,1
61469,1
61470,0
61471,1
61472,1
61473,1
61474,0
61475,1
61476,1
61477,1
61478,0
61479,1
61480,1
61481,1
61482,1
61483,1
61484,0
61485,0
61486,0
61487,1
61488,1
61489,1
61490,1
61491,1
61492,1
61493,1
61494,1
61495,1
61496,1
61497,1
61498,0
61499,0
61500,1
61501,0
61502,1
61503,1
61504,1
61505,0
61506,1
61507,1
61508,1
61509,0
61510,1
61511,1
61512,1
61513,1
61514,1
61515,0
61516,1
61517,0
61518,1
61519,1
61520,0
61521,1
61522,1
61523,1
61524,1
61525,1
61526,1
61527,1
61528,1
61529,1
61530,0
61531,1
61532,1
61533,1
61534,1
61535,1
61536,1
61537,1
61538,1
61539,1
61540,1
61541,1
61542,1
61543,1
61544,1
61545,1
61546,1
61547,1
61548,1
61549,1
61550,1
61551,1
61552,1
61553,0
61554,0
61555,1
61556,1
61557,1
61558,0
61559,1
61560,0
61561,1
61562,1
61563,1
61564,1
61565,1
61566,1
61567,1
61568,1
61569,1
61570,1
61571,1
61572,0
61573,1
61574,0
61575,1
61576,0
61577,1
61578,1
61579,1
61580,1
61581,0
61582,1
61583,1
61584,1
61585,1
61586,1
61587,1
61588,1
61589,0
61590,1
61591,1
61592,1
61593,0
61594,1
61595,1
61596,1
61597,1
61598,0
61599,1
61600,1
61601,1
61602,1
61603,1
61604,1
61605,1
61606,1
61607,0
61608,1
61609,1
61610,1
61611,1
61612,1
61613,1
61614,1
61615,1
61616,1
61617,1
61618,1
61619,0
61620,1
61621,1
61622,1
61623,1
61624,1
61625,1
61626,1
61627,0
61628,0
61629,1
61630,0
61631,1
61632,1
61633,1
61634,1
61635,1
61636,1
61637,1
61638,1
61639,1
61640,1
61641,1
61642,1
61643,1
61644,0
61645,1
61646,1
61647,1
61648,1
61649,1
61650,1
61651,0
61652,1
61653,0
61654,1
61655,1
61656,1
61657,0
61658,1
61659,1
61660,1
61661,1
61662,1
61663,1
61664,1
61665,1
61666,1
61667,1
61668,0
61669,1
61670,1
61671,1
61672,1
61673,1
61674,0
61675,1
61676,1
61677,1
61678,1
61679,1
61680,1
61681,0
61682,1
61683,1
61684,1
61685,1
61686,1
61687,0
61688,1
61689,1
61690,0
61691,1
61692,1
61693,1
61694,1
61695,1
61696,1
61697,1
61698,0
61699,0
61700,1
61701,1
61702,1
61703,1
61704,1
61705,1
61706,0
61707,1
61708,0
61709,1
61710,1
61711,1
61712,1
61713,1
61714,1
61715,1
61716,1
61717,1
61718,1
61719,0
61720,1
61721,1
61722,1
61723,1
61724,1
61725,1
61726,1
61727,0
61728,1
61729,1
61730,0
61731,1
61732,0
61733,1
61734,1
61735,0
61736,1
61737,1
61738,1
61739,0
61740,1
61741,1
61742,1
61743,0
61744,1
61745,1
61746,1
61747,1
61748,1
61749,0
61750,1
61751,1
61752,1
61753,1
61754,1
61755,1
61756,1
61757,1
61758,1
61759,0
61760,1
61761,0
61762,1
61763,1
61764,1
61765,1
61766,1
61767,1
61768,1
61769,1
61770,0
61771,1
61772,0
61773,1
61774,1
61775,1
61776,1
61777,1
61778,1
61779,1
61780,1
61781,1
61782,1
61783,1
61784,1
61785,1
61786,1
61787,1
61788,1
61789,1
61790,0
61791,1
61792,1
61793,1
61794,1
61795,1
61796,1
61797,1
61798,1
61799,1
61800,1
61801,1
61802,1
61803,1
61804,0
61805,1
61806,1
61807,1
61808,1
61809,0
61810,1
61811,0
61812,0
61813,1
61814,1
61815,1
61816,1
61817,0
61818,1
61819,1
61820,1
61821,1
61822,0
61823,0
61824,0
61825,1
61826,1
61827,1
61828,0
61829,1
61830,1
61831,1
61832,1
61833,1
61834,0
61835,0
61836,0
61837,1
61838,1
61839,1
61840,1
61841,1
61842,1
61843,1
61844,0
61845,0
61846,0
61847,1
61848,0
61849,1
61850,1
61851,1
61852,1
61853,1
61854,1
61855,1
61856,1
61857,1
61858,1
61859,1
61860,1
61861,1
61862,1
61863,1
61864,0
61865,1
61866,1
61867,1
61868,1
61869,1
61870,1
61871,1
61872,1
61873,0
61874,0
61875,1
61876,1
61877,1
61878,0
61879,1
61880,0
61881,1
61882,1
61883,1
61884,1
61885,0
61886,1
61887,1
61888,0
61889,1
61890,1
61891,0
61892,1
61893,1
61894,1
61895,0
61896,1
61897,0
61898,0
61899,0
61900,0
61901,1
61902,1
61903,0
61904,1
61905,1
61906,1
61907,1
61908,1
61909,1
61910,1
61911,1
61912,0
61913,1
61914,1
61915,1
61916,0
61917,0
61918,1
61919,1
61920,0
61921,1
61922,1
61923,0
61924,0
61925,0
61926,1
61927,1
61928,0
61929,1
61930,1
61931,1
61932,1
61933,1
61934,1
61935,1
61936,1
61937,1
61938,0
61939,1
61940,1
61941,0
61942,1
61943,0
61944,1
61945,1
61946,0
61947,1
61948,0
61949,1
61950,0
61951,0
61952,1
61953,1
61954,1
61955,1
61956,1
61957,1
61958,1
61959,1
61960,0
61961,0
61962,1
61963,1
61964,0
61965,1
61966,1
61967,1
61968,0
61969,1
61970,1
61971,0
61972,1
61973,1
61974,0
61975,1
61976,1
61977,1
61978,0
61979,1
61980,1
61981,0
61982,1
61983,1
61984,1
61985,1
61986,1
61987,1
61988,1
61989,1
61990,1
61991,0
61992,1
61993,0
61994,1
61995,0
61996,1
61997,0
61998,1
61999,1
62000,1
62001,1
62002,0
62003,1
62004,1
62005,1
62006,1
62007,1
62008,1
62009,1
62010,0
62011,0
62012,1
62013,1
62014,1
62015,1
62016,1
62017,1
62018,1
62019,1
62020,1
62021,1
62022,1
62023,0
62024,1
62025,1
62026,1
62027,1
62028,0
62029,1
62030,1
62031,1
62032,1
62033,1
62034,1
62035,1
62036,0
62037,1
62038,0
62039,1
62040,1
62041,1
62042,1
62043,1
62044,1
62045,1
62046,1
62047,1
62048,1
62049,1
62050,1
62051,1
62052,1
62053,1
62054,1
62055,1
62056,1
62057,1
62058,1
62059,1
62060,1
62061,0
62062,1
62063,0
62064,1
62065,1
62066,1
62067,1
62068,0
62069,1
62070,0
62071,1
62072,1
62073,1
